date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
2015/05/20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,1,11,0,0,3,1,3,0,0,4,3,10,2,4,1,2,2,3,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,2,0,0,7,0,0,0,1,0,0,4,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,12,6,1,2,1,0,0,0,0,0
2015/05/21,0,0,0,0,0,0,0,1,0,5,0,1,1,0,0,2,3,0,5,7,1,1,3,0,1,2,0,1,0,0,4,1,3,3,4,0,0,1,3,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,2,4,1,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,2,1,0,0,1,0,0,1,0,1,0,8,5,0,2,0,0,0,0,0,0
2015/05/22,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,7,1,2,1,1,1,0,2,0,0,1,2,12,1,1,0,5,4,2,2,1,1,1,0,0,0,0,0,1,0,1,2,0,3,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,7,1,0,0,1,0,2,0,5,10,0,1,1,0,1,0,0,0
2015/05/23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,1,0,1,0,0,0,0,0,0
2015/05/24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/05/25,2,0,0,1,0,0,0,4,0,5,0,1,1,0,0,2,1,0,2,11,5,9,15,1,0,6,0,1,0,0,4,5,3,3,5,0,0,4,1,1,0,1,0,0,0,0,2,0,1,1,0,2,3,0,2,2,1,1,0,0,2,3,0,1,4,0,0,4,1,3,1,0,14,0,0,0,3,1,0,1,2,0,0,1,4,14,2,18,1,0,0,0,0,0
2015/05/26,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,1,1,7,0,1,4,1,3,1,0,5,5,5,2,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,3,0,1,0,0,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,1,16,0,0,0,1,1,2
2015/05/27,0,0,0,0,0,0,0,2,0,3,1,0,3,0,0,2,1,3,2,17,1,0,6,3,0,4,0,4,0,0,0,4,5,0,0,1,1,2,3,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,1,0,4,2,1,0,0,2,0,0,0,5,4,0,0,1,0,0,0,0,0,4,0,0,5,1,7,0,0,0,0,0,0
2015/05/28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,1,4,2,0,3,0,2,0,0,2,4,2,2,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,2,1,0,3,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,1,0,1,0,1,12,1,1,1,0,0,0,0,0
2015/05/29,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,1,4,0,0,0,0,0,0,0
2015/05/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
2015/05/31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015/06/01,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6,2,4,8,0,1,2,0,1,0,0,1,0,6,1,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,5,0,1,2,0,1,0,0,2,0,0,0,2,18,2,0,1,12,3,0,0,2,0,0,0,4,0,2,0,3,8,1,16,0,0,0,1,0,1
2015/06/02,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,9,2,3,12,3,1,2,0,2,0,0,1,0,4,1,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4,1,0,0,2,1,0,1,2,0,0,3,6,0,0,1,15,2,1,0,2,0,0,0,1,0,1,1,4,6,2,10,0,0,0,0,0,0
2015/06/03,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,1,3,1,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,2,2,0,1,0,2,0,1,1,0,0,2,5,0,3,0,10,1,0,0,1,0,0,0,0,0,0,0,0,4,0,7,1,0,0,0,0,0
2015/06/04,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5,2,4,2,2,1,8,0,2,0,0,1,1,3,0,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,2,0,0,0,1,1,2,0,2,0,0,2,2,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,9,3,9,0,0,0,0,0,0
2015/06/05,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7,1,1,4,1,1,3,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,4,2,1,0,0,9,2,0,0,1,0,0,0,1,0,0,0,2,0,1,5,0,0,0,1,0,0
2015/06/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0
2015/06/07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
2015/06/08,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,2,2,3,2,2,0,0,0,0,0,2,0,0,0,1,1,0,1,2,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,3,1,4,0,0,1,6,1,1,2,4,2,0,1,23,3,0,0,2,0,0,1,0,0,0,0,5,8,0,22,1,1,0,1,0,0
2015/06/09,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,3,1,1,9,1,0,3,0,0,0,0,1,1,2,0,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,2,1,0,1,0,0,0,2,2,0,0,0,6,1,0,0,0,0,1,0,0,0,2,0,1,3,1,10,0,0,0,0,0,0
2015/06/10,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,1,2,1,3,7,0,1,7,1,1,0,0,1,2,0,0,2,0,0,1,2,2,0,1,2,1,0,0,0,0,1,0,0,0,0,0,3,2,1,1,5,0,2,1,0,1,0,1,0,4,3,2,0,0,16,1,0,0,1,0,0,0,2,1,1,0,2,6,2,15,0,0,0,0,0,0
2015/06/11,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,1,0,6,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,0,0,3,2,0,0,1,3,1,0,0,4,0,0,0,1,0,1,0,3,1,0,0,1,7,1,16,0,2,0,1,0,0
2015/06/12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,2,7,0,0,2,0,1,0,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,5,1,6,0,0,0,1,0,0
2015/06/13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2015/06/14,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,6,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015/06/15,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,1,1,2,8,1,3,12,1,0,1,0,2,0,0,3,1,2,0,0,1,1,0,1,0,0,1,5,1,1,0,1,0,0,0,0,0,0,0,0,1,1,4,2,0,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,6,0,12,0,0,0,0,0,1
2015/06/16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,5,0,3,6,0,0,1,0,0,0,0,0,2,1,0,1,0,0,1,2,1,1,1,3,0,0,0,0,0,0,2,0,1,1,0,1,4,0,0,0,0,1,0,0,2,1,0,0,2,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,3,5,0,0,0,0,0,1
2015/06/17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,4,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2015/06/18,0,0,0,0,0,1,0,0,0,1,0,2,1,1,1,2,2,0,1,3,0,4,13,1,1,3,0,1,0,0,1,1,10,1,0,0,2,0,7,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,2,3,0,2,0,0,1,0,0,1,1,0,0,0,0,1,1,0,4,0,0,0,0,0,1,0,0,0,2,0,0,5,3,15,0,1,0,0,0,0
2015/06/19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,6,1,4,9,1,0,0,0,3,0,0,1,2,3,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,3,6,0,1,0,4,1,0,1,1,0,0,0,0,0,1,0,2,2,3,28,0,0,0,0,0,0
2015/06/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015/06/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2015/06/22,0,0,1,1,0,1,0,2,0,1,0,2,0,0,0,1,4,1,0,3,5,3,5,1,1,1,0,3,0,0,1,1,2,1,0,2,0,3,2,2,1,0,1,2,0,0,1,0,0,0,0,0,1,1,3,3,2,0,0,0,1,0,0,1,0,0,0,2,1,1,0,1,6,0,0,0,0,0,0,0,1,0,0,1,2,2,1,17,0,0,0,0,0,0
2015/06/23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015/06/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/06/25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8,8,0,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,1,3,0,0,2,1,0,1,0,0,0,2,0,0,2,0,0,0,0,1,3,0,2,1,0,0,0,0,0,0,0,1,0,2,21,0,0,0,0,0,0
2015/06/26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,1,0,0,0,0,0
2015/06/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/06/28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/06/29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0,2,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,9,0,0,0,0,0,0
2015/06/30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,6,0,4,7,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,1,1,1,0,0,1,6,2,2,1,0,0,1,1,0,1,4,0,0,1,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0
2015/07/01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,18,2,0,2,0,0,0,0,0,3,1,0,1,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,37,0,0,0,0,0,0
2015/07/02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5,12,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,2,2,1,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,0
2015/07/03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,15,0,0,0,0,0,0
2015/07/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/07/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/07/06,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,8,2,4,7,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,2,1,0,0,5,6,1,0,0,5,2,0,0,6,0,0,0,1,1,0,0,0,0,1,29,0,0,0,0,0,0
2015/07/07,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,3,10,1,0,2,0,0,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,23,0,0,0,1,0,1
2015/07/08,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,5,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,1,5,3,42,0,0,0,0,0,0
2015/07/09,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,1,17,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,3,0,1,1,0,0,1,0,0,2,3,1,2,0,3,1,0,0,1,0,0,0,1,0,0,0,3,2,0,44,0,0,0,0,0,0
2015/07/10,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,1,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,27,0,0,0,0,0,0
2015/07/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/07/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015/07/13,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,14,0,0,0,0,0,1
2015/07/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,22,1,0,0,0,0,0
2015/07/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,4,0,0,0,1,2,0,0,0,1,0,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0
2015/07/16,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0
2015/07/17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2015/07/18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/07/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/07/20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,12,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,0,0,0,1,0,0
2015/07/21,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,3,7,0,0,0,0,0,0
2015/07/22,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,9,0,0,1,0,3,0,0,0,1,4,0,0,1,1,6,10,6,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,5,4,2,1,0,7,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,0,1
2015/07/23,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3,1,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,0,1,0,0,0,0
2015/07/24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2015/07/25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,5,1,0,2,0,0,0,0,0,0,0,1,0,2,0,1,3,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/07/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015/07/27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0
2015/07/28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,3,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,1,0,0,0,0,1,0,0,0,0,3,36,0,1,0,0,0,0
